"Ob","RealWage","WageNew"
3385,54436,18730.5773623358
3386,2340,3753.09152357362
3387,39717,3753.09153033111
3388,2831,3753.09152357442
3389,1504,3753.09152357585
3390,4997,4053.48997028493
3391,24419,17213.2156371482
3392,15263,11432.6714790114
3393,2716,11432.6714790114
3394,3468,4578.40111125205
3395,32212,17213.2157099936
3396,3089,3753.09152357442
3397,33534,17213.2496134799
3398,2055,4578.40111125242
3399,9354,4053.48998976067
3400,2720,4053.48996993966
3401,16921,17213.2156259554
3402,1900,4578.40111125242
3403,1696,3753.09152357358
3404,8560,3753.09152448811
3405,1257,3753.09152357358
3406,47431,69589.2817655254
3407,32079,3753.09154194243
3408,5894,4578.40111127248
3409,2978,4053.48996992402
3410,34759,4578.40113366023
3411,5802,4053.48997721997
3412,28268,4578.40111166247
3413,3135,4053.48996993966
3414,75079,18730.677217473
3415,18447,4578.40111949556
3416,3668,4578.40111125242
3417,39127,17213.2156567393
3418,5474,3753.09152357974
3419,85887,18732.5960379874
3420,5562,3753.09152359033
3421,1239,3753.09152357585
3422,1166,4578.4011112521
3423,1229,3753.09152357358
3424,2861,11432.6714790114
3425,1171,4578.40111125306
3426,2074,4053.48996992247
3427,3133,11432.6714790114
3428,1634,4053.48996992157
3429,2104,3753.09152357585
3430,4408,3753.09152359033
3431,4752,4053.48996992169
3432,12169,4578.40117216381
3433,3587,4578.40111125306
3434,9803,69589.2792488696
3435,4847,3753.09152361912
3436,8688,4578.40111127248
3437,1389,4578.40111125956
3438,15209,4578.40113366023
3439,17563,4053.48998976067
3440,1682,4578.41015136864
3441,25936,4053.48997721997
3442,3726,3753.09152357585
3443,6083,4053.48996992402
3444,4624,17213.2156257467
3445,1212,4053.48996992157
3446,28984,4578.41015136864
3447,3987,3753.09152357358
3448,1641,4053.48996992157
3449,4146,3753.09152369735
3450,14302,3753.09189252187
3451,3551,4578.40111127248
3452,3492,3753.09152357442
3453,2801,4053.4899699219
3454,47418,4053.48998976067
3455,1326,3753.09152357358
3456,1154,3753.0915235737
3457,22586,4053.49036840057
3458,1266,4053.4899699219
3459,2668,3753.09152357585
3460,3879,4578.40111125956
3461,4262,3753.09152357974
3462,5809,3753.09152369735
3463,98157,69592.0391540427
3464,30821,4578.40113366023
3465,1781,3753.0915235737
3466,10041,3753.09152369735
3467,14695,3753.09153033111
3468,1509,3753.09152357359
3469,7456,3753.09152361912
3470,1398,3753.0915235736
3471,13995,3753.0915735053
3472,5910,3753.09152359033
3473,1364,4053.48997721997
3474,3909,3753.09152357442
3475,16625,4578.40111236768
3476,2321,3753.09152357362
3477,18894,4578.40111140303
3478,8879,3753.09152359033
3479,1468,3753.0915235737
3480,1458,3753.09152357358
3481,3628,11432.6714790114
3482,1329,4053.4899699219
3483,1220,4578.40111125242
3484,1334,3753.09152357358
3485,265,4578.40111125242
3486,53085,4578.40113366023
3487,1839,4578.40111125206
3488,12939,4053.48996997075
3489,5278,4053.48996997075
3490,28155,18730.5785262673
3491,18706,18730.576689519
3492,4638,3753.09152357358
3493,10250,4578.40111236768
3494,8756,17213.2156258234
3495,2398,4053.48996992157
3496,10413,3753.09152605954
3497,1775,3753.09152357358
3498,1887,4053.48996992402
3499,8612,4578.40117216381
3500,66367,4053.48997028493
3501,4873,3753.09152361912
3502,8131,18730.5766850385
3503,1564,18730.5767186797
3504,3032,4053.48996992402
3505,2345,4578.40111125481
3506,3818,4578.40111130759
3507,4049,11432.6714790114
3508,1425,3753.0915235737
3509,3830,3753.09152357585
3510,9879,3753.09152357974
3511,14019,4053.48997028493
3512,37339,3753.09152605954
3513,3950,11432.6714790114
3514,3869,3753.09152448811
3515,2308,3753.09152357974
3516,2102,3753.09152357358
3517,2488,3753.09152357358
3518,1423,3753.09152357442
3519,14638,18730.5767766284
3520,1295,4053.48996992158
3521,1991,3753.09152357358
3522,1213,3753.0915235737
3523,9778,48985.6713476092
3524,1247,3753.09152357442
3525,8551,3753.09152369735
3526,18482,3753.09165930207
3527,4204,11432.6714790114
3528,1809,4578.40111125205
3529,3598,3753.09152357585
3530,18071,18730.5902905201
3531,1206,3753.09152357442
3532,4672,4053.48996997075
3533,77207,18731.3195381082
3534,8726,3753.09152448811
3535,31211,3753.09152605954
3536,6166,4578.40111140303
3537,7230,4578.40111140303
3538,34654,11432.6714790114
3539,3031,3753.09152357585
3540,1615,3753.09152357358
3541,2799,3753.09152357585
3542,4111,3753.09152391002
3543,10654,4578.40111140303
3544,11657,4053.48997028493
3545,1388,4053.48996992158
3546,2585,11432.6714790114
3547,7567,4578.40111949556
3548,1310,4578.40111125306
3549,1516,3753.09152357358
3550,4916,17213.2156263142
3551,2462,4578.40111125242
3552,2650,4578.40111125956
3553,4825,3753.09152357389
3554,1210,11432.6714790114
3555,1861,11432.6714790114
3556,5913,3753.09152361912
3557,17744,18730.5766851821
3558,1179,4578.40111125205
3559,90,4578.40111949556
3560,1638,4053.48996992822
3561,1201,3753.09152357358
3562,1652,3753.09152357358
3563,4862,3753.09152357362
3564,2296,3753.0915235736
3565,6688,4578.40111166247
3566,4864,11432.6714790114
3567,1473,4053.48996992158
3568,1249,4578.40111125205
3569,9313,4053.48996992247
3570,5084,3753.09152357585
3571,15152,4053.48996993966
3572,12810,11432.6714790114
3573,97228,18730.5902905201
3574,17320,17213.2157099936
3575,722,4578.40117216381
3576,4811,3753.09152357442
3577,22470,18730.677217473
3578,3617,11432.6714790114
3579,1713,3753.09152448811
3580,6930,17213.2156257504
3581,1858,3753.09152357358
3582,1457,4053.4899699219
3583,15048,3753.09152605954
3584,1960,4578.40111125205
3585,4729,3753.09152357362
3586,4637,4578.4011112521
3587,184601,69644.7344111053
3588,1609,3753.09152357358
3589,13242,3753.09153033111
3590,4944,4578.40111127248
3591,12272,4053.4899709093
3592,50008,18730.5902905201
3593,1182,4053.4899699219
3594,7556,3753.09152361912
3595,2545,4053.4899699219
3596,9930,4578.40111166247
3597,5173,18730.5766849551
3598,1208,3753.09152357359
3599,6096,11432.6714790114
3600,1785,4053.48996992822
3601,30265,17213.2156567393
3602,3099,4578.40111127248
3603,2588,3753.09152359033
3604,2902,4578.40111125205
3605,2523,3753.09152357974
3606,5013,3753.09152361912
3607,2053,3753.09152391002
3608,52967,4053.4901165138
3609,2015,4578.40111125306
3610,2061,11432.6714790114
3611,4031,4053.48996992822
3612,7051,4578.40111166247
3613,3048,3753.09152357442
3614,12726,3753.09152605954
3615,2758,11432.6714790114
3616,4926,4053.48996992247
3617,3577,3753.09152359033
3618,15255,4053.4899726065
3619,8855,4578.4011112521
3620,6011,4578.40117216381
3621,24991,3753.09152605954
3622,1563,4053.48996992169
3623,27644,18730.5773623358
3624,6322,4053.48996992822
3625,12767,4578.40111166247
3626,18432,4578.40111166247
3627,1477,4578.4012768274
3628,3512,4578.40111125306
3629,2734,3753.09152357974
3630,3130,4053.48996992822
3631,1775,4578.40111140303
3632,2622,4578.40111125956
3633,13855,17213.216248253
3634,24112,4578.40113366023
3635,4103,3753.09152357389
3636,1454,3753.09152357358
3637,2416,11432.6714790114
3638,1430,4053.48996993966
3639,3489,4578.40111127248
3640,5813,3753.09152359033
3641,19742,3753.09152448811
3642,1334,3753.09152357358
3643,1518,3753.09152357974
3644,1431,3753.09152357358
3645,6541,11432.6714790114
3646,2390,4053.48996992822
3647,8500,4578.40111127248
3648,1406,3753.09152357358
3649,1250,4053.48996992169
3650,14136,3753.09152605954
3651,2325,4053.48996992158
3652,2710,3753.09152357359
3653,3022,3753.09152357974
3654,6168,11432.6714790114
3655,4049,3753.09152357442
3656,3902,4578.40111127248
3657,7859,11432.6714790114
3658,27893,17213.2158547539
3659,3441,3753.09152357359
3660,4071,4053.48996993966
3661,7068,3753.09152605954
3662,1895,3753.09152357359
3663,70298,3753.09153033111
3664,3846,4578.40111125481
3665,1169,3753.0915235736
3666,4942,4053.48996993966
3667,4707,11432.6714790114
3668,3497,3753.09152369735
3669,13858,3753.09152448811
3670,2181,4053.48996992161
3671,10281,3753.09152391002
3672,1748,3753.09152357389
3673,2912,3753.09152357358
3674,40408,18730.5769341494
3675,2535,3753.09152357358
3676,841,4578.40111125242
3677,9279,3753.09152369735
3678,2597,11432.6714790114
3679,3186,4053.48996992247
3680,3076,3753.09152357442
3681,1344,4578.40111125206
3682,4721,3753.09152391002
3683,1257,3753.09152357358
3684,13117,4578.40111428467
3685,3518,11432.6714790114
3686,1657,3753.0915235737
3687,82160,17213.216248253
3688,1373,4578.40113366023
3689,613,4578.40111127248
3690,2446,3753.0915235736
3691,3874,11432.6714790114
3692,3463,3753.09152357358
3693,7254,3753.09152359033
3694,4957,4053.4899726065
3695,4771,4053.48996992161
3696,10434,11432.6714790114
3697,2177,3753.09152357358
3698,21226,4578.40117216381
3699,1485,3753.09152357358
3700,1314,4053.48996992157
3701,2177,11432.6714790114
3702,17295,3753.09152361912
3703,5005,3753.09152605954
3704,4364,4578.40111125956
3705,2261,4578.40111125205
3706,1329,4053.48996992157
3707,8079,3753.09152391002
3708,1259,4578.40111125206
3709,1792,3753.09152357585
3710,56868,18730.5767766284
3711,4830,4053.48997028493
3712,15223,3753.09152391002
3713,1498,11432.6714790114
3714,2600,4578.40111125306
3715,3522,3753.09152357585
3716,5333,4578.40111166247
3717,39854,4578.40111428467
3718,1549,3753.09152357389
3719,7441,4053.4899709093
3720,1287,3753.0915235736
3721,4935,3753.09152359033
3722,13350,3753.09152359033
3723,15482,17213.2156272896
3724,3132,4578.40111127248
3725,2164,3753.09152357358
3726,2120,3753.09152357358
3727,2434,4053.48996997075
3728,43990,17213.2281291271
3729,1754,11432.6714790114
3730,4386,4578.40111125242
3731,1179,11432.6714790114
3732,35959,4578.40111428467
3733,5080,4578.40111130759
3734,2390,11432.6714790114
3735,6160,3753.09152361912
3736,2429,4578.40111125306
3737,1316,11432.6714790114
3738,4622,3753.09152357974
3739,19715,4053.48997005525
3740,1797,3753.0915235736
3741,3722,4578.40111125956
3742,1262,3753.0915235737
3743,3064,3753.09152357362
3744,24234,11432.6714790114
3745,3553,3753.09152357974
3746,1587,3753.09152357442
3747,14481,4578.40111140303
3748,5384,3753.09152369735
3749,34954,3753.0915735053
3750,5809,3753.09152357974
3751,47152,3753.09152605954
3752,2594,4053.48996992402
3753,4932,3753.09152361912
3754,1158,11432.6714790114
3755,5200,3753.09152357389
3756,12073,4578.40111130759
3757,18857,4053.48997721997
3758,5987,4053.4899709093
3759,19217,4578.40117216381
3760,49701,17213.2202254821
3761,1707,3753.09152357358
3762,24271,3753.09153033111
3763,2615,4578.40111125219
3764,3252,3753.09152369735
3765,50832,4578.4012768274
3766,27860,4578.40156133253
3767,1496,4053.48996992402
3768,1402,11432.6714790114
3769,1788,3753.09152357358
3770,13158,4053.48996997075
3771,1765,3753.09152357362
3772,4052,3753.09152359033
3773,18737,11432.6714790114
3774,52553,17213.3080141413
3775,13056,17213.2156371482
3776,10756,3753.09152369735
3777,2479,3753.09152357362
3778,2431,11432.6714790114
3779,12648,4053.49002384983
3780,2644,3753.09152357358
3781,1467,4053.48996992169
3782,3638,4578.40111125481
3783,29139,3753.09154194243
3784,2394,3753.0915235736
3785,3670,3753.09152369735
3786,2383,4053.4899699219
3787,4086,3753.09152357585
3788,11536,3753.09152369735
3789,6680,3753.09152361912
3790,1387,3753.09152357974
3791,2495,3753.09152357362
3792,8276,4053.4899709093
3793,9636,3753.09152391002
3794,11882,48985.6713475293
3795,4789,4578.40111125205
3796,1629,4578.40111125219
3797,8115,3753.09152359033
3798,1668,3753.0915235737
3799,5217,3753.09152361912
3800,3286,4578.40111125481
3801,3814,3753.09152359033
3802,15183,4578.40156133253
3803,5373,11432.6714790114
3804,4068,4053.48996992402
3805,13299,4578.40117216381
3806,10563,3753.09152361912
3807,4637,3753.09152391002
3808,3636,4578.40111130759
3809,5896,4578.40111428467
3810,1254,3753.0915235736
3811,3871,4053.48996992247
3812,1161,3753.09152357362
3813,19965,4578.40111949556
3814,1179,4053.48996992157
3815,8197,4578.40111166247
3816,6370,4578.40111125219
3817,3433,4053.48996993966
3818,8978,11432.6714790114
3819,1720,4053.48996992822
3820,1186,3753.09152357389
3821,4769,3753.09152357974
3822,4127,4578.40111125206
3823,3148,3753.0915235737
3824,1727,3753.09152357358
3825,3536,3753.09152357585
3826,81,4578.40111428467
3827,7763,3753.09152357585
3828,2670,3753.09152357974
3829,1378,4578.40111125205
3830,28928,4578.40117216381
3831,4504,4053.4899699219
3832,2086,3753.0915235737
3833,13813,3753.09153033111
3834,3708,3753.09152359033
3835,17651,4053.4899726065
3836,7060,18730.5773623358
3837,15098,4578.40111428467
3838,8781,3753.09152605954
3839,1806,11432.6714790114
3840,1727,4053.48996992161
3841,1406,4053.48996992402
3842,2671,4578.40111125481
3843,1179,3753.0915235737
3844,1206,3753.0915235736
3845,1403,4053.48996992157
3846,2020,11432.6714790114
3847,2744,3753.09152357442
3848,3658,3753.09152369735
3849,1443,4053.48996992158
3850,7175,3753.09152359033
3851,55310,4578.4012768274
3852,3068,3753.09152369735
3853,33522,3753.09153033111
3854,1281,11432.6714790114
3855,19576,17213.216248253
3856,3011,3753.09152357389
3857,3628,4053.48996997075
3858,1472,3753.09152357358
3859,11773,3753.09153033111
3860,2791,3753.0915235736
3861,5382,3753.09152357389
3862,1750,3753.0915235737
3863,1559,3753.09152357358
3864,1217,3753.09152357585
3865,1478,4578.40111125206
3866,4990,4053.48997005525
3867,5840,3753.09152369735
3868,3440,3753.0915235736
3869,286,4053.48998976067
3870,1571,4053.48996992157
3871,3023,11432.6714790114
3872,5499,3753.09152361912
3873,7227,18730.5766849549
3874,110726,69609.6749269164
3875,1534,3753.0915235736
3876,13382,3753.09152605954
3877,3377,3753.09152359033
3878,8210,3753.09152605954
3879,21984,69589.2792551056
3880,2600,3753.09152357974
3881,2621,3753.0915235737
3882,6427,3753.0915235737
3883,4707,3753.09152361912
3884,4687,3753.09152361912
3885,1694,4053.48996992158
3886,4821,3753.09152359033
3887,2467,3753.09152357389
3888,59883,17213.3080141413
3889,4341,4053.48996992157
3890,7089,3753.09152361912
3891,4649,3753.09152357358
3892,1925,3753.0915235737
3893,18115,11432.6714790114
3894,3839,3753.09152391002
3895,5911,11432.6714790114
3896,2681,4578.40111125306
3897,3852,4578.40111125306
3898,2481,3753.0915235737
3899,3744,3753.09152357358
3900,4799,4053.48996997075
3901,5260,4578.40111236768
3902,4725,3753.09152361912
3903,4257,3753.09152361912
3904,3537,3753.09152357442
3905,7177,4053.48997028493
3906,40402,4578.40156133253
3907,1495,3753.09152357362
3908,1412,3753.0915235736
3909,2709,3753.09152369735
3910,63812,18731.3195381082
3911,5047,4578.40111428467
3912,3126,4053.48996993966
3913,29385,4578.4012768274
3914,1479,3753.09152357358
3915,1998,3753.09152357442
3916,53310,69589.2817655254
3917,1259,3753.0915235736
3918,26800,18730.5785262673
3919,10973,4053.4899709093
3920,5222,3753.09152357974
3921,1698,3753.0915235737
3922,1697,4578.40111125219
3923,9830,3753.09154194243
3924,44771,3753.0915735053
3925,1299,3753.09152357358
3926,1382,3753.09152357358
3927,5920,3753.09152361912
3928,12912,3753.09152605954
3929,4926,4578.40111130759
3930,1252,3753.09152357362
3931,1422,3753.0915235736
3932,1891,4578.40111125206
3933,36809,18730.5902905201
3934,3733,11432.6714790114
3935,2631,3753.09152357585
3936,4114,4053.48996993966
3937,2701,4578.40111125242
3938,2050,3753.09152357358
3939,2399,3753.0915235737
3940,42885,17213.2496134799
3941,2097,3753.09152357358
3942,28145,11432.6714790114
3943,1747,4578.40111125206
3944,16603,3753.09152391002
3945,2359,4053.48996992169
3946,3028,4578.40111125205
3947,1446,4578.40111125205
3948,1502,3753.09152359033
3949,9938,17213.2156257569
3950,362656,70711.6371013673
3951,5881,3753.09152357585
3952,1546,11432.6714790114
3953,2673,18730.5766849549
3954,35033,48985.6715872806
3955,18429,11432.6714790114
3956,3542,11432.6714790114
3957,6027,3753.09154194243
3958,2649,4053.4899699219
3959,21406,3753.09154194243
3960,1521,3753.09152359033
3961,1874,3753.09152357359
3962,1371,3753.09152357974
3963,6161,4578.40111125206
3964,1170,3753.09152357585
3965,3781,3753.09152369735
3966,13117,4578.40111130759
3967,4118,3753.09152357362
3968,70997,17213.2281291271
3969,2393,3753.09152357974
3970,40394,17213.2156371482
3971,2385,3753.09152369735
3972,3646,4578.40111125481
3973,3059,4053.48996992161
3974,1458,11432.6714790114
3975,2071,3753.0915235736
3976,4998,3753.09152361912
3977,1294,11432.6714790114
3978,11779,4053.48998976067
3979,10295,4053.48996992822
3980,1162,4578.40111125242
3981,2945,11432.6714790114
3982,2550,3753.09152357585
3983,3701,3753.09152391002
3984,4613,4578.40111125956
3985,1517,3753.09152357389
3986,4837,4578.40111140303
3987,23394,3753.09154194243
3988,2415,3753.09152357442
3989,13293,4053.48998976067
3990,3507,3753.09152391002
3991,4041,11432.6714790114
3992,1298,4053.48996993966
3993,1464,4578.40111125306
3994,1490,3753.09152357442
3995,1678,3753.09152357585
3996,7507,3753.09152359033
3997,1496,4053.48996993966
3998,3821,4053.48996992822
3999,1339,3753.0915235737
4000,1196,3753.0915235736
4001,1215,3753.09152357442
4002,30896,3753.09152605954
4003,20605,3753.09152361912
4004,25563,4578.40111428467
4005,3044,17213.2156257466
4006,2476,4578.40111125481
4007,1318,4053.48996992157
4008,2662,3753.09152357358
4009,3790,3753.09152369735
4010,2154,3753.0915235736
4011,2579,3753.09152357359
4012,5525,3753.09152361912
4013,7620,17213.2156257471
4014,2734,4053.4899699219
4015,102437,69589.32979731
4016,23098,3753.09152448811
4017,2576,3753.09152357585
4018,7587,4053.4899726065
4019,5215,3753.09152357974
4020,2949,3753.09152357442
4021,4983,4578.40113366023
4022,3129,4578.40111125242
4023,46118,48985.6731190685
4024,15152,3753.09152357585
4025,9397,4053.48996993966
4026,25776,18731.3195381082
4027,1948,3753.09152357359
4028,1551,3753.09152357359
4029,42328,4578.40111949556
4030,1251,3753.09152357389
4031,32471,17213.2173178946
4032,5402,17213.2156257748
4033,2322,11432.6714790114
4034,1546,4053.48996992158
4035,3829,4053.48996992169
4036,1385,4053.48996992157
4037,3486,3753.09152361912
4038,36259,17213.2157099936
4039,3309,4578.40111125205
4040,1380,3753.09152357358
4041,2471,4053.48996992247
4042,1259,11432.6714790114
4043,4937,4053.48996993966
4044,1439,11432.6714790114
4045,1129,4578.40111140303
4046,2520,4578.40111125205
4047,17685,4578.40111949556
4048,1910,4053.48996992157
4049,415,4578.40111428467
4050,1331,4053.48996992157
4051,17447,18730.5767766284
4052,4412,3753.0915235737
4053,7224,3753.09152605954
4054,1600,3753.09152357359
4055,13067,4053.4899726065
4056,2244,4578.40111166247
4057,9463,4578.40111428467
4058,13282,3753.09152369735
4059,26057,3753.09152605954
4060,4246,3753.09152357585
4061,6062,4578.40111140303
4062,1258,4053.48996992161
4063,2492,3753.0915235737
4064,1845,11432.6714790114
4065,2689,3753.09152357974
4066,5200,3753.09152391002
4067,1828,3753.09152357442
4068,4412,4578.40111127248
4069,6050,3753.09152357389
4070,1466,3753.09152357974
4071,3183,4053.4899699219
4072,1459,3753.0915235736
4073,1709,4578.40111125481
4074,14630,4578.40111428467
4075,6365,3753.09152361912
4076,5151,3753.09152361912
4077,13981,3753.09152361912
4078,78332,69589.2860898532
4079,17735,4578.40111236768
4080,2533,3753.09152357358
4081,17334,4053.4899726065
4082,6142,4053.48996993966
4083,13505,4053.49036840057
4084,44884,4578.40113366023
4085,3867,17213.2156257465
4086,1311,3753.09152357442
4087,10691,4578.40111949556
4088,126603,69589.32979731
4089,1770,11432.6714790114
4090,9770,3753.09152369735
4091,7344,4578.40111236768
4092,1486,3753.09152357389
4093,10489,4578.40111236768
4094,37430,17213.2156567393
4095,109560,48985.6761630733
4096,3609,18730.5766850385
4097,14076,4053.48997028493
4098,1396,3753.09152357362
4099,3640,3753.09152357974
4100,16258,3753.09152369735
4101,2512,4578.40111125956
4102,1711,3753.09152357358
4103,3343,17213.2156257466
4104,7274,4578.40111166247
4105,5019,3753.09152448811
4106,7082,11432.6714790114
4107,2739,3753.09152357442
4108,3713,3753.0915235737
4109,1287,3753.09152357585
4110,8664,3753.09152361912
4111,9991,3753.09152357442
4112,9356,3753.09152359033
4113,8754,3753.09152448811
4114,8147,3753.09152369735
4115,2971,4578.40111125242
4116,2636,3753.09152357974
4117,1806,4053.48996992158
4118,2869,3753.09152369735
4119,1511,4578.40111949556
4120,3254,4578.40111125206
4121,2168,4578.4011112521
4122,5889,11432.6714790114
4123,7250,4578.40111130759
4124,19847,17213.2496134799
4125,19989,4578.40111166247
4126,7158,3753.09152391002
4127,2535,4053.48996997075
4128,16308,3753.09152605954
4129,3873,3753.09152361912
4130,9237,4053.4899699219
4131,1638,11432.6714790114
4132,2575,4578.40111125205
4133,2069,4053.48996992169
4134,3858,3753.09152357974
4135,19896,4053.48996997075
4136,28366,17213.216248253
4137,44103,18730.5773623358
4138,1309,3753.09152357358
4139,19551,18730.6136687387
4140,2489,11432.6714790114
4141,1867,4578.40111125206
4142,3511,3753.09152357389
4143,3598,3753.0915235737
4144,2099,11432.6714790114
4145,1463,4578.40111125205
4146,1603,11432.6714790114
4147,2805,3753.09152357585
4148,2890,3753.09152357389
4149,2408,3753.09152357585
4150,17776,3753.09252647908
4151,19731,4053.48998976067
4152,1438,3753.09152357389
4153,1858,3753.09154194243
4154,5812,3753.09152357442
4155,17547,18730.5767766284
4156,10475,4578.40111140303
4157,2627,3753.09152357442
4158,1220,11432.6714790114
4159,2337,4578.40111125242
4160,17370,4578.40111236768
4161,2888,3753.09152357442
4162,16108,17213.215629941
4163,2770,4578.40111125956
4164,29177,4578.40111428467
4165,178758,49091.8556893933
4166,33756,18730.5816901615
4167,3395,11432.6714790114
4168,9014,3753.09152605954
4169,7083,4578.40111236768
4170,13347,3753.09152605954
4171,3211,3753.09152357442
4172,2092,3753.09152357358
4173,1335,3753.09152357358
4174,2706,3753.09152357358
4175,7064,17213.2156257466
4176,2602,4053.48997005525
4177,1164,4053.48996992157
4178,30317,4578.40233469774
4179,1391,3753.0915235737
4180,2681,3753.09152357362
4181,1729,4578.40111130759
4182,14121,11432.6714790114
4183,1537,3753.09152357358
4184,1321,3753.0915235737
4185,3828,4053.48996992169
4186,6253,3753.09152357442
4187,4253,11432.6714790114
4188,9481,4053.4899709093
4189,2785,3753.09152357442
4190,29510,3753.09152448811
4191,2772,11432.6714790114
4192,1345,11432.6714790114
4193,1750,3753.09152357358
4194,3003,3753.09153033111
4195,1405,4578.40111166247
4196,1981,11432.6714790114
4197,26583,4578.40156133253
4198,1982,4578.4011112521
4199,4922,4053.48996997075
4200,3910,3753.09152357389
4201,1706,3753.09152357359
4202,14202,4053.48997721997
4203,2800,4578.40111125306
4204,22106,18730.6136687387
4205,4212,3753.09152357358
4206,2125,4053.48996992402
4207,27687,17213.2158547539
4208,2658,4578.40111125242
4209,2769,3753.09152359033
4210,8826,11432.6714790114
4211,10597,4578.40111166247
4212,3533,3753.09152357358
4213,127497,69589.32979731
4214,4111,3753.09152361912
4215,3451,3753.09165930207
4216,7159,4578.40111125242
4217,3679,3753.09152361912
4218,2681,3753.09152357442
4219,17279,4578.40111949556
4220,27037,11432.6714790114
4221,5245,4053.48997028493
4222,2918,3753.09152359033
4223,1960,3753.0915235737
4224,3321,11432.6714790114
4225,40475,18730.5785262673
4226,1167,3753.09152357358
4227,3051,3753.0915235736
4228,13187,4053.4899726065
4229,12260,4578.40117216381
4230,1530,11432.6714790114
4231,2321,4578.40111125205
4232,5915,3753.09152448811
4233,15723,4578.40117216381
4234,13045,3753.09165930207
4235,1238,3753.09152357358
4236,8506,3753.09152369735
4237,12851,4578.40111140303
4238,11201,4578.40117216381
4239,1245,3753.09152357442
4240,7223,4053.48996997075
4241,8245,4053.48997028493
4242,9631,4053.4899726065
4243,3100,11432.6714790114
4244,4798,3753.09152357974
4245,5076,3753.09152448811
4246,2234,4053.48996992157
4247,46372,4578.40111428467
4248,16811,3753.0915735053
4249,18896,4578.40156133253
4250,74440,17213.3080141413
4251,2090,4053.48996992158
4252,1201,4053.48996992157
4253,26518,4053.49002384983
4254,90278,17215.0713913088
4255,9108,3753.09152359033
4256,1277,3753.09152357358
4257,1180,3753.0915235737
4258,4334,3753.09152357389
4259,1669,4578.40111125206
4260,13134,3753.09152357585
4261,12901,3753.0915735053
4262,1467,11432.6714790114
4263,19441,4578.40111949556
4264,2733,3753.09152357442
4265,3592,3753.09152357442
4266,10999,3753.09152391002
4267,1544,3753.0915235736
4268,2666,3753.09152357358
4269,5333,3753.09152369735
4270,21925,11432.6714790114
4271,2747,4053.48996992402
4272,5256,3753.09152361912
4273,3574,3753.09152357359
4274,4762,3753.09152448811
4275,3373,3753.09152357974
4276,1481,4578.40111125242
4277,34743,4053.4899709093
4278,4884,11432.6714790114
4279,13182,4578.40111166247
4280,23699,4578.40113366023
4281,10811,4578.40113366023
4282,3246,11432.6714790114
4283,47967,48985.7069298688
4284,28223,48985.6713491442
4285,3947,3753.09152357585
4286,13027,4053.48996993966
4287,1748,3753.0915235737
4288,4692,3753.09152369735
4289,4790,4578.40111125956
4290,2676,3753.09152361912
4291,2607,3753.09152357362
4292,1177,3753.0915235736
4293,1233,4578.40111428467
4294,17588,4578.40111127248
4295,12710,17213.2158547539
4296,1463,3753.09152391002
4297,45040,4053.48998976067
4298,5176,3753.09152357442
4299,1375,3753.09152357359
4300,46423,17213.2158547539
4301,1960,11432.6714790114
4302,3180,3753.0915235737
4303,1545,3753.0915235737
4304,1993,4053.48996992157
4305,11083,4578.4012768274
4306,62422,48985.9342680452
4307,7843,17213.2156259554
4308,2406,3753.09152357358
4309,2513,3753.09152357585
4310,1951,3753.09152357358
4311,4095,3753.09152357585
4312,2718,4578.40111125205
4313,2308,4578.40111125956
4314,1345,4053.48996992158
4315,3498,3753.09152357974
4316,3916,3753.09152357358
4317,5777,4578.40111125956
4318,3544,3753.09152357585
4319,1364,3753.09152391002
4320,1446,4053.48996992247
4321,3336,3753.09152357358
4322,2308,3753.09152357974
4323,161929,69590.2945485144
4324,68915,18730.8499619323
4325,27715,4578.40117216381
4326,2599,4578.40111125206
4327,1264,4053.48996992157
4328,3838,4578.40111127248
4329,1916,3753.09152357442
4330,5835,4053.48997028493
4331,16105,17213.215629941
4332,465,4053.48996993966
4333,1424,4578.40111125306
4334,12592,4053.48996997075
4335,5115,4578.40111949556
4336,8121,4578.40111125956
4337,25021,4578.40117216381
4338,1904,3753.09152357358
4339,1620,3753.09152357359
4340,2103,3753.09152361912
4341,1405,3753.09152357389
4342,2002,3753.09152357358
4343,18198,18730.5769341494
4344,121204,69609.6749269164
4345,1902,4578.40111125205
4346,5888,11432.6714790114
4347,235784,69609.6749269164
4348,1560,4053.48996992161
4349,1342,3753.09152357362
4350,30318,3753.09153033111
4351,3655,11432.6714790114
4352,1758,3753.09152357358
4353,6263,3753.09152357974
4354,3474,3753.09152357389
4355,3656,11432.6714790114
4356,1185,11432.6714790114
4357,4809,11432.6714790114
4358,3590,4053.48997005525
4359,7657,3753.09152361912
4360,3205,3753.09152361912
4361,6989,3753.09152369735
4362,7510,3753.09153033111
4363,3045,3753.09152357442
4364,1199,3753.09152357358
4365,8811,3753.09152391002
4366,2647,4053.48996992822
4367,7154,4578.40111428467
4368,18194,3753.09152448811
4369,1397,3753.09152357358
4370,29014,4578.40111428467
4371,40186,17213.2281291271
4372,5373,4053.48997005525
4373,65062,18730.5767766284
4374,1687,3753.09152357389
4375,1288,3753.0915235736
4376,6104,3753.09152369735
4377,6982,4578.40111130759
4378,8429,3753.09152369735
4379,3079,3753.09152357389
4380,4678,3753.09152369735
4381,2477,4053.48996992157
4382,2395,4578.40111125219
4383,15501,3753.09152359033
4384,4823,4053.48996997075
