"Ob","RealWage","WageNew"
3540,1615,697.660221919956
3542,4111,5051.6565180321
3545,1388,1277.23138585135
3547,7567,9639.67887729713
3552,2650,3499.31101669372
3556,5913,5989.91633079116
3557,17744,15093.7526501903
3561,1201,1147.53662806605
3563,4862,2279.59848676181
3564,2296,1277.23138585135
3567,1473,1938.70714875362
3568,1249,1791.50681432229
3570,5084,4575.83424849127
3571,15152,5468.28382002037
3577,22470,35441.7589463689
3581,1858,1231.80793249073
3583,15048,8741.01305240522
3587,184601,219910.403817658
3590,4944,3827.94804398166
3595,2545,2694.94173371417
3599,6096,5212.97744623753
3600,1785,2127.45287667887
3605,2523,3499.31101669372
3623,27644,32844.2039669047
3625,12767,18184.246052193
3628,3512,4194.29748300581
3630,3130,3499.31101669372
3632,2622,4998.82067205429
3637,2416,3499.31101669372
3638,1430,2327.2521473786
3644,1431,1007.8324560619
3646,2390,3499.31101669372
3652,2710,2769.4735695159
3654,6168,2694.94173371417
3655,4049,4194.29748300581
3658,27893,18843.6612810233
3662,1895,1178.66290849185
3666,4942,5468.28382002037
3667,4707,6748.03852862622
3680,3076,2936.12280825055
3681,1344,1178.66290849185
3682,4721,5051.6565180321
3683,1257,999.93629080796
3684,13117,8741.01305240522
3698,21226,11771.2563099409
3706,1329,1324.05386773549
3707,8079,7216.37056837436
3710,56868,26824.1553201035
3711,4830,5051.6565180321
3712,15223,7216.37056837436
3714,2600,2936.12280825055
3719,7441,7936.83201980736
3723,15482,18184.246052193
3730,4386,2694.94173371417
3732,35959,28309.0299184931
3734,2390,2279.59848676181
3735,6160,4193.10505027524
3738,4622,4998.82067205429
3739,19715,10517.6606730999
3745,3553,3499.31101669372
3746,1587,2936.12280825055
3749,34954,18843.6612810233
3760,49701,51966.4492534493
3765,50832,16752.0906298163
3767,1496,3203.2089660319
3772,4052,3827.94804398166
3774,52553,45551.4298016556
3777,2479,3256.44219254777
3786,2383,2694.94173371417
3787,4086,3203.2089660319
3802,15183,29734.261483795
3803,5373,6118.94790352122
3804,4068,3203.2089660319
3805,13299,11771.2563099409
3806,10563,5989.91633079116
3815,8197,7216.37056837436
3818,8978,10517.6606730999
3832,2086,1505.87237453897
3837,15098,13992.7875900066
3839,1806,1385.91235108803
3842,2671,3203.2089660319
3843,1179,1505.87237453897
3844,1206,3001.07735620319
3847,2744,4194.29748300581
3853,33522,24290.6445709851
3856,3011,2694.94173371417
3870,1571,1324.05386773549
3876,13382,13992.7875900066
3877,3377,3827.94804398166
3882,6427,3538.30913851876
3884,4687,4193.10505027524
3886,4821,5468.28382002037
3891,4649,1657.71907577308
3892,1925,2476.91304833274
3893,18115,3827.94804398166
3894,3839,6492.62858571501
3895,5911,4599.29926840131
3899,3744,999.93629080796
3901,5260,10200.7930008459
3902,4725,5389.17751338492
3906,40402,23135.0482859851
3908,1412,2100.83612585289
3910,63812,113718.545990166
3911,5047,6118.94790352122
3913,29385,20865.3051589564
3914,1479,2368.07770012474
3916,53310,41745.9443086305
3920,5222,4998.82067205429
3921,1698,1505.87237453897
3922,1697,2476.91304833274
3924,44771,38122.9092164179
3933,36809,36703.4720328543
3936,4114,3827.94804398166
3938,2050,748.894087147852
3941,2097,999.93629080796
3942,28145,20865.3051589564
3945,2359,2476.91304833274
3947,1446,1791.50681432229
3956,3542,3827.94804398166
3958,2649,2694.94173371417
3960,1521,2327.2521473786
3961,1874,1938.70714875362
3963,6161,4433.42838662275
3964,1170,1947.43367962385
3968,70997,57775.1589328273
3972,3646,7325.08649767972
3976,4998,4193.10505027524
3981,2945,2769.4735695159
3988,2415,1785.05508224216
3992,1298,3827.94804398166
3997,1496,3827.94804398166
3998,3821,4998.82067205429
3999,1339,2476.91304833274
4002,30896,7864.36210203362
4006,2476,4575.83424849127
4010,2154,3001.07735620319
4011,2579,1938.70714875362
4014,2734,3849.76653524232
4016,23098,7936.83201980736
4019,5215,3499.31101669372
4024,15152,4575.83424849127
4027,1948,1938.70714875362
4028,1551,1178.66290849185
4030,1251,2694.94173371417
4033,2322,3203.2089660319
4034,1546,1178.66290849185
4041,2471,2936.12280825055
4042,1259,1791.50681432229
4046,2520,1791.50681432229
4047,17685,8672.89921475742
4048,1910,1231.80793249073
4050,1331,1324.05386773549
4054,1600,2769.4735695159
4055,13067,13992.7875900066
4056,2244,3071.22206057446
4058,13282,6570.17114231004
4064,1845,1791.50681432229
4065,2689,3499.31101669372
4066,5200,3071.22206057446
4067,1828,1785.05508224216
4068,4412,5468.28382002037
4074,14630,8741.01305240522
4080,2533,1231.80793249073
4082,6142,8753.73752637977
4084,44884,34475.6768393287
4086,1311,4194.29748300581
4089,1770,1535.99436893874
4090,9770,6570.17114231004
4091,7344,5555.99921393973
4093,10489,7936.83201980736
4099,3640,3499.31101669372
4105,5019,3377.84393960207
4110,8664,4193.10505027524
4116,2636,3499.31101669372
4117,1806,1938.70714875362
4122,5889,6118.94790352122
4124,19847,40861.2334580988
4130,9237,2694.94173371417
4134,3858,3499.31101669372
4140,2489,4193.10505027524
4142,3511,6162.78285775337
4143,3598,3538.30913851876
4146,1603,1425.13015611468
4148,2890,2694.94173371417
4159,2337,2694.94173371417
4160,17370,12705.4385944622
4167,3395,2936.12280825055
4169,7083,7936.83201980736
4170,13347,8741.01305240522
4178,30317,25686.3441913759
4189,2785,2936.12280825055
4190,29510,19999.7082959688
4191,2772,1070.47452047967
4192,1345,2100.83612585289
4198,1982,1385.91235108803
4199,4922,4193.10505027524
4202,14202,9639.67887729713
4203,2800,2936.12280825055
4204,22106,31792.5033918607
4205,4212,1657.71907577308
4206,2125,1947.43367962385
4207,27687,29661.9220223353
4210,8826,6570.17114231004
4212,3533,1324.05386773549
4213,127497,100856.74256795
4214,4111,4193.10505027524
4216,7159,9700.87404146641
4221,5245,5051.6565180321
4222,2918,3827.94804398166
4224,3321,2100.83612585289
4225,40475,36417.0204509526
4226,1167,2368.07770012474
4228,13187,8741.01305240522
4230,1530,3499.31101669372
4231,2321,1231.80793249073
4241,8245,11552.1095699831
4243,3100,2100.83612585289
4246,2234,748.894087147852
4252,1201,1089.17049886034
4254,90278,100144.002278993
4256,1277,1425.13015611468
4269,5333,6570.17114231004
4270,21925,11552.1095699831
4271,2747,3203.2089660319
4272,5256,5989.91633079116
4273,3574,1938.70714875362
4278,4884,4193.10505027524
4284,28223,27045.5270979029
4286,13027,8753.73752637977
4287,1748,2476.91304833274
4289,4790,3499.31101669372
4293,1233,3720.09611534732
4295,12710,18843.6612810233
4299,1375,1178.66290849185
4305,11083,9124.25165017937
4317,5777,4998.82067205429
4318,3544,3203.2089660319
4319,1364,3071.22206057446
4321,3336,1535.99436893874
4325,27715,18843.6612810233
4329,1916,4194.29748300581
4330,5835,5051.6565180321
4331,16105,19999.7082959688
4334,12592,9588.77722709832
4339,1620,2769.4735695159
4340,2103,4193.10505027524
4342,2002,1324.05386773549
4343,18198,18843.6612810233
4346,5888,4193.10505027524
4351,3655,5664.19566087349
4352,1758,1089.17049886034
4353,6263,8002.21157950824
4363,3045,1785.05508224216
4365,8811,7216.37056837436
4369,1397,650.809284210942
4370,29014,13992.7875900066
4375,1288,2100.83612585289
4378,8429,6570.17114231004
4381,2477,1791.50681432229
4393,1389,2559.19558302704
4398,2487,2476.91304833274
4399,22499,15431.3897207574
4408,1849,1791.50681432229
4409,2054,1639.27407165309
4410,1685,1791.50681432229
4420,63502,43819.5940686271
4424,1542,3538.30913851876
4426,8500,13681.5823407819
4429,7511,8741.01305240522
4439,5220,4575.83424849127
4456,61295,42212.9289252727
4457,1549,2279.59848676181
4460,31804,57775.1589328273
4461,5869,3203.2089660319
4462,1523,3377.84393960207
4468,4351,4193.10505027524
4474,3823,1638.42582626144
4476,15669,9639.67887729713
4480,4839,4575.83424849127
4484,14999,15431.3897207574
4485,1374,1938.70714875362
4491,1522,1277.23138585135
4494,1316,1791.50681432229
4496,1458,8452.29498443146
4497,22640,17040.8814580855
4498,8404,10200.7930008459
4501,1342,1938.70714875362
4510,8098,8741.01305240522
4511,6979,5468.28382002037
4512,4136,4193.10505027524
4516,1271,1231.80793249073
4519,3801,6162.78285775337
4520,14613,12705.4385944622
4521,1163,3203.2089660319
4524,1956,1938.70714875362
4525,15674,7216.37056837436
4526,3463,13404.8556199921
4529,2668,3203.2089660319
4531,4692,8002.21157950824
4534,19982,12705.4385944622
4535,7206,7864.36210203362
4536,3459,5468.28382002037
4539,113955,112281.772694513
4541,5914,3203.2089660319
4551,28774,20865.3051589564
4553,1287,1638.42582626144
4560,1155,3071.22206057446
4564,3790,3538.30913851876
4566,24676,12705.4385944622
4567,8700,6570.17114231004
4573,10676,10517.6606730999
4574,11855,12705.4385944622
4582,1599,1791.50681432229
4589,2984,3256.44219254777
4590,2714,3512.50628096338
4593,2201,2279.59848676181
4595,7270,4599.29926840131
4597,4369,6162.78285775337
4601,5099,4919.8604074271
4603,4818,8753.73752637977
4604,2984,1657.71907577308
4609,1465,3849.76653524232
4610,26453,24218.767340176
4612,3522,5967.22509768235
4613,1767,1425.13015611468
4614,1702,1425.13015611468
4616,1214,2279.59848676181
4617,2487,5555.99921393973
4619,4843,5555.99921393973
4621,23455,22509.7056119282
4622,2487,3538.30913851876
4629,1410,1425.13015611468
4632,1796,3827.94804398166
4634,3500,2694.94173371417
4636,2565,2127.45287667887
4637,2757,3827.94804398166
4640,37463,26817.0799501389
4642,5928,5129.98406021573
4644,3619,3203.2089660319
4648,16931,3499.31101669372
4649,5046,4194.29748300581
4652,2583,4998.82067205429
4654,11745,8002.21157950824
4655,1290,6162.78285775337
4658,1867,3203.2089660319
4665,7198,7140.83374233204
4674,3500,2936.12280825055
4675,30487,24290.6445709851
4676,4717,5989.91633079116
4682,2870,3001.07735620319
4684,1862,1385.91235108803
4687,6153,5468.28382002037
4688,4573,4804.18433593056
4690,3918,3849.76653524232
4691,1683,2936.12280825055
4694,2640,2100.83612585289
4696,1410,866.426915413947
4697,2175,3827.94804398166
4701,6515,10200.7930008459
4711,1626,1231.80793249073
4713,1717,1638.42582626144
4714,2241,2194.19204722894
4715,9262,7936.83201980736
4717,3705,4599.29926840131
4719,45593,36417.0204509526
4721,1360,1007.8324560619
4722,20765,24218.767340176
4723,4016,4193.10505027524
4731,3497,3827.94804398166
4732,2839,4193.10505027524
4734,35880,32844.2039669047
4741,4908,5051.6565180321
4743,1201,2936.12280825055
4750,60229,46804.8821495351
4757,2642,2476.91304833274
4759,4482,4998.82067205429
4763,2647,1638.42582626144
4764,18581,4193.10505027524
4766,1323,1231.80793249073
4769,2456,4096.81120253294
4770,1751,3849.76653524232
4771,2632,2327.2521473786
4777,3620,2936.12280825055
4780,20846,18843.6612810233
4784,1698,1938.70714875362
4789,18205,20865.3051589564
4792,10876,11771.2563099409
4814,12936,13002.5840668774
4817,23813,3827.94804398166
4818,1215,3203.2089660319
4820,1974,2279.59848676181
4823,3700,4193.10505027524
4824,1180,933.828294533467
4827,1295,1938.70714875362
4829,3589,5468.28382002037
4830,1540,1178.66290849185
4834,25942,25686.3441913759
4841,1486,1638.42582626144
4844,26232,17040.8814580855
4846,16569,6118.94790352122
4849,1783,1089.17049886034
4851,1665,2279.59848676181
4853,11671,4193.10505027524
4858,12736,8741.01305240522
4859,4069,4575.83424849127
4871,1339,2476.91304833274
4882,3685,3499.31101669372
4885,2695,3827.94804398166
4889,2454,1535.99436893874
4890,1544,1785.05508224216
4892,89995,90716.6140489419
4894,1351,2694.94173371417
4900,1812,2694.94173371417
4902,13884,8002.21157950824
4905,2612,2694.94173371417
4906,5000,5468.28382002037
4908,13139,13779.3115700372
4909,1588,1785.05508224216
4911,20054,9639.67887729713
4913,8221,10284.8219122971
4915,8054,7216.37056837436
4917,3582,3827.94804398166
4918,9977,10517.6606730999
4922,11945,12705.4385944622
4924,1171,1147.53662806605
4928,1155,1535.99436893874
4932,8333,6570.17114231004
4935,2072,3827.94804398166
4940,1988,2100.83612585289
4943,7576,9588.77722709832
4948,1203,4530.45660177051
4951,3692,6118.94790352122
4957,2525,2796.20542803665
4960,11740,6748.03852862622
4961,4244,3827.94804398166
4963,6835,7936.83201980736
4968,6924,5555.99921393973
4978,15509,12323.9513423933
4981,5888,4193.10505027524
4983,12785,20622.7497064848
4988,29619,17040.8814580855
4989,17928,17040.8814580855
4991,10762,8753.73752637977
4994,6257,5555.99921393973
4997,5888,4599.29926840131
4998,12499,9588.77722709832
4999,3489,4096.81120253294
5000,5383,4599.29926840131
5007,36256,28557.5143073979
5014,14989,12705.4385944622
5020,13342,10517.6606730999
5023,2578,2279.59848676181
5030,1407,1535.99436893874
5034,3575,1425.13015611468
5035,2783,4193.10505027524
5036,5880,8444.29561260422
5037,29209,28557.5143073979
5038,5134,7451.85798050527
5040,2105,2194.19204722894
5044,1547,1947.43367962385
5045,15449,8240.2009569937
5048,25621,46287.098605392
5049,2353,2549.25422715164
5050,25340,40861.2334580988
5053,33557,25704.5738016551
5057,20258,23371.2556082764
5058,10845,8753.73752637977
5059,1354,2694.94173371417
5060,6548,4998.82067205429
5064,9226,8741.01305240522
5066,7226,5555.99921393973
5067,10808,9639.67887729713
5068,8640,7936.83201980736
5069,2307,3790.86589344
5070,3643,5989.91633079116
5071,1587,1785.05508224216
5072,2075,2368.07770012474
5075,2336,4096.81120253294
5077,4242,3827.94804398166
5078,2304,9422.47918289174
5081,3671,4433.42838662275
5082,28186,5468.28382002037
5089,25420,21278.4456815444
5092,2437,4194.29748300581
5102,1374,5529.05753585274
5103,4056,3538.30913851876
5107,13288,8741.01305240522
5108,1533,2936.12280825055
5112,50984,38450.5033886177
5119,1245,3849.76653524232
5123,83233,100144.002278993
5126,2149,2476.91304833274
5132,1467,2549.25422715164
5134,4112,2327.2521473786
5135,1476,1324.05386773549
5136,54407,51966.4492534493
5139,3213,2476.91304833274
5144,3192,2936.12280825055
5145,1672,3256.44219254777
5149,11538,7216.37056837436
5155,1243,1385.91235108803
5156,1534,4530.45660177051
5166,10754,3183.44614376125
5171,5174,5468.28382002037
5172,3626,2936.12280825055
5173,18756,29734.261483795
5176,1288,1089.17049886034
5186,5771,7325.08649767972
5190,1373,1505.87237453897
5195,3884,2694.94173371417
5197,7121,8753.73752637977
5199,30293,36417.0204509526
5200,2547,2769.4735695159
5201,3454,3827.94804398166
5205,5272,6714.31485311078
5206,20370,15431.3897207574
5207,10877,11552.1095699831
5213,49956,46287.098605392
5214,1571,2279.59848676181
5215,1322,3720.09611534732
5220,78843,70909.5641738038
5221,15069,10517.6606730999
5225,1225,4433.42838662275
5227,15672,13992.7875900066
5228,3880,3827.94804398166
5232,6129,8753.73752637977
5234,2935,3499.31101669372
5236,1167,1759.65695177134
5238,2971,2279.59848676181
5241,25625,16329.6323726672
5242,1851,1938.70714875362
5249,3427,2279.59848676181
5255,39700,24290.6445709851
5261,4829,5989.91633079116
5264,6949,8741.01305240522
5272,3220,1938.70714875362
5276,3607,4194.29748300581
5279,5217,4599.29926840131
5280,4764,3827.94804398166
5287,1282,1147.53662806605
5294,3303,2694.94173371417
5296,2619,2936.12280825055
5298,4626,4599.29926840131
5301,40310,29734.261483795
5302,2360,3183.44614376125
5306,2595,3499.31101669372
5311,13075,8002.21157950824
5314,11971,3499.31101669372
5320,2320,1938.70714875362
5327,15030,15431.3897207574
5341,5818,3499.31101669372
5344,1335,1147.53662806605
5350,2875,2559.19558302704
5361,3353,2936.12280825055
5368,1561,1791.50681432229
5369,16681,15093.7526501903
5371,18416,15431.3897207574
5373,11781,7325.08649767972
5380,1167,1231.80793249073
5381,92775,73433.9175844358
5383,5636,8002.21157950824
5384,1203,1638.42582626144
5393,9914,9639.67887729713
5399,43707,29661.9220223353
5408,1395,3849.76653524232
5409,19804,11552.1095699831
5410,5449,7216.37056837436
5411,7031,10569.0439154171
5414,2887,6162.78285775337
5416,5835,8916.04489735103
5417,4828,6570.17114231004
5423,43060,23371.2556082764
5426,3562,3790.86589344
5428,5425,2936.12280825055
5429,1200,1231.80793249073
5432,7312,10569.0439154171
5433,1329,2127.45287667887
5436,29565,17040.8814580855
5439,10575,15431.3897207574
5445,4724,4575.83424849127
5447,4343,2694.94173371417
5458,1675,1938.70714875362
5461,2863,3849.76653524232
5463,3153,3256.44219254777
5464,11975,1947.43367962385
5465,4676,4193.10505027524
5466,14040,17040.8814580855
5472,16744,12705.4385944622
5487,3728,3849.76653524232
5490,89527,202506.725589613
5494,2890,4096.81120253294
5499,2064,935.307774667933
5507,5074,5468.28382002037
5508,23338,20865.3051589564
5513,2872,2476.91304833274
5514,27448,34475.6768393287
5523,2409,3827.94804398166
5525,2262,1147.53662806605
5528,1452,3203.2089660319
5531,3250,3827.94804398166
5535,1212,1324.05386773549
5536,3780,3538.30913851876
5537,78354,64319.9165223343
5541,1953,866.426915413947
5546,5376,5989.91633079116
5547,2717,2936.12280825055
5549,2305,3499.31101669372
5551,4075,4998.82067205429
5553,14097,13992.7875900066
5558,24477,15431.3897207574
5568,7036,7216.37056837436
5570,28270,17040.8814580855
5574,1531,1638.42582626144
5575,1618,1791.50681432229
5578,10350,11552.1095699831
5579,1497,2936.12280825055
5581,3305,3538.30913851876
5589,1954,2559.19558302704
5591,2749,3827.94804398166
5593,2594,3827.94804398166
5597,2485,1385.91235108803
5599,6718,7216.37056837436
5600,11528,8741.01305240522
5603,3899,2936.12280825055
5606,1901,2127.45287667887
5609,15468,10517.6606730999
5613,6454,9700.87404146641
5615,1152,8916.04489735103
5616,1315,1231.80793249073
5621,4769,4193.10505027524
5627,37223,24290.6445709851
5629,1792,1535.99436893874
5630,1216,2694.94173371417
5631,6210,6714.31485311078
5634,2968,3827.94804398166
5636,1398,1178.66290849185
5639,2716,5664.19566087349
5640,1400,2476.91304833274
5641,11568,9588.77722709832
5642,30330,45551.4298016556
5645,2542,3849.76653524232
5646,1199,1425.13015611468
5647,2506,3256.44219254777
5653,1362,933.828294533467
5658,2935,4575.83424849127
5661,1677,1178.66290849185
5667,48587,31219.4886457675
5670,6451,9274.82176788847
5674,4609,5051.6565180321
5677,7311,5989.91633079116
5678,328276,278129.907308648
5683,31336,26817.0799501389
5684,2278,1385.91235108803
5685,2041,1425.13015611468
5686,25820,18843.6612810233
5688,1903,2476.91304833274
5689,4764,5051.6565180321
5694,4674,16010.3040142039
5697,1637,3377.84393960207
5698,2041,2694.94173371417
5704,17116,29661.9220223353
5706,7389,6162.78285775337
5710,1506,2127.45287667887
5714,1628,1535.99436893874
5715,213607,160117.033911004
5722,4839,7325.08649767972
5723,202017,219910.403817658
5725,1156,3499.31101669372
5728,2035,933.828294533467
5730,53702,36417.0204509526
5732,87840,81706.1871758297
5734,7887,4599.29926840131
5737,5175,8753.73752637977
5742,1317,3499.31101669372
5743,1315,1947.43367962385
5745,6481,8753.73752637977
5747,3975,2694.94173371417
5755,6150,8002.21157950824
5756,4006,3203.2089660319
5762,17834,11552.1095699831
5766,25771,22026.1321926784
5767,23759,21901.7491956573
5768,8695,9639.67887729713
5769,29006,18843.6612810233
5776,17726,5555.99921393973
5779,14032,12705.4385944622
5781,2553,1657.71907577308
5783,1672,1277.23138585135
5785,88036,81706.1871758297
5788,14229,10517.6606730999
5789,2160,1425.13015611468
5795,2443,3849.76653524232
5798,1865,1385.91235108803
5803,1559,1324.05386773549
5805,1254,1007.8324560619
5806,1302,2100.83612585289
5807,10394,4193.10505027524
5808,3909,2694.94173371417
5809,2706,3827.94804398166
5810,13810,9639.67887729713
5811,9320,3499.31101669372
5814,1189,1639.27407165309
5825,2308,4193.10505027524
5826,3727,3827.94804398166
5827,2677,876.038062755233
5828,1842,1791.50681432229
5833,7402,8741.01305240522
5834,2781,3849.76653524232
5835,13537,10645.096003315
5842,2707,3027.84152129939
5848,2756,3499.31101669372
5857,12220,8240.2009569937
5860,7235,3827.94804398166
5863,2899,3256.44219254777
5869,2098,3720.09611534732
5873,35695,17984.1943680102
5880,51776,29661.9220223353
5881,3910,3203.2089660319
5890,20812,18843.6612810233
5891,2985,3499.31101669372
5892,5886,7216.37056837436
5894,8810,8741.01305240522
5895,22157,23135.0482859851
5896,1714,1785.05508224216
5903,2593,2936.12280825055
5907,5893,7216.37056837436
5916,1482,1791.50681432229
5917,1343,2694.94173371417
5923,3776,4193.10505027524
5928,2393,1785.05508224216
5930,13877,10645.096003315
5933,1166,1535.99436893874
5935,1436,1535.99436893874
5939,7630,1277.23138585135
5942,4689,4193.10505027524
5943,1670,1007.8324560619
5951,3588,3827.94804398166
5952,5772,2476.91304833274
5961,1276,2694.94173371417
5963,4727,5468.28382002037
5964,1423,3499.31101669372
5966,3693,2936.12280825055
5968,1150,876.038062755233
5977,4798,4102.56016432341
5979,5759,7325.08649767972
5980,39409,34094.2863236221
5981,10971,10645.096003315
5991,1421,1385.91235108803
5994,4918,7325.08649767972
5995,1939,1070.47452047967
5996,2505,2476.91304833274
5998,16106,12389.372557783
5999,4005,2936.12280825055
6000,1436,1638.42582626144
6001,7475,7936.83201980736
6004,1411,3538.30913851876
6011,17589,51966.4492534493
6021,7104,5051.6565180321
6022,7964,5989.91633079116
6023,2015,1147.53662806605
6030,1321,2100.83612585289
6031,1648,3538.30913851876
6046,3711,4193.10505027524
6052,8791,10569.0439154171
6058,1380,1657.71907577308
6059,11294,12705.4385944622
6068,1326,3256.44219254777
6079,3600,7216.37056837436
6081,7727,6570.17114231004
6083,21805,29734.261483795
6087,26803,18843.6612810233
6088,9225,5989.91633079116
6093,1481,2100.83612585289
6097,8010,16329.6323726672
6100,1588,2127.45287667887
6101,1681,3203.2089660319
6102,2563,4575.83424849127
6103,87693,70909.5641738038
6106,5151,5555.99921393973
6110,31431,23135.0482859851
6112,3863,2476.91304833274
6114,1684,1324.05386773549
6118,2383,3538.30913851876
6121,2789,4575.83424849127
6125,1961,2279.59848676181
6127,1631,3071.22206057446
6128,2691,1638.42582626144
6129,16198,24218.767340176
6130,1735,3827.94804398166
6135,2348,607.924625226645
6138,13088,9639.67887729713
6139,1576,1938.70714875362
6141,1322,3071.22206057446
6143,1503,2035.8207803675
6145,16772,12705.4385944622
6147,2048,933.828294533467
6149,4054,3499.31101669372
6161,13116,7936.83201980736
6163,32635,15431.3897207574
6165,11796,10645.096003315
6170,19781,39563.256024778
6179,8557,7936.83201980736
6181,4689,3499.31101669372
6183,20989,13992.7875900066
6185,2821,6714.31485311078
6187,21262,15431.3897207574
6190,8616,6118.94790352122
6192,1183,2279.59848676181
6194,8115,4575.83424849127
6195,1861,2694.94173371417
6198,58007,42212.9289252727
6200,35724,29661.9220223353
6203,4426,5555.99921393973
6206,41843,80041.0490957732
6215,16270,18184.246052193
6217,16624,13992.7875900066
6221,7212,7325.08649767972
6222,5428,5468.28382002037
6223,6079,4193.10505027524
6227,19775,8753.73752637977
6229,10048,12596.3299985995
6234,21941,15431.3897207574
6239,3687,4193.10505027524
6242,4643,6118.94790352122
6244,4486,5555.99921393973
6245,1172,1178.66290849185
6250,1556,1089.17049886034
6257,23477,12705.4385944622
6258,24898,18184.246052193
6263,1848,1638.42582626144
6265,4618,4193.10505027524
6266,24213,17040.8814580855
6281,1850,2035.8207803675
6283,1519,1324.05386773549
6289,6968,4998.82067205429
6293,7168,5468.28382002037
6295,8589,7451.85798050527
6298,16359,23135.0482859851
6300,1467,2100.83612585289
6301,2499,3849.76653524232
6302,1919,2279.59848676181
6303,40887,42212.9289252727
6304,6389,6748.03852862622
6314,19640,11771.2563099409
6321,7117,4193.10505027524
6322,2695,4193.10505027524
6326,1487,1938.70714875362
6342,2574,2936.12280825055
6343,13591,8741.01305240522
6345,1895,2936.12280825055
6349,2450,3827.94804398166
6350,1179,3256.44219254777
6356,2558,3827.94804398166
6360,61476,101734.515512187
6361,2303,3827.94804398166
6370,2712,8002.21157950824
6378,2667,3499.31101669372
6381,1344,2127.45287667887
6384,3956,4194.29748300581
6386,40872,21901.7491956573
6387,1174,1535.99436893874
6388,1404,1529.18964229053
6391,4611,2694.94173371417
6395,2658,1791.50681432229
6404,2524,3258.98240629733
6406,8659,9639.67887729713
6408,58177,64319.9165223343
6425,4695,6118.94790352122
6428,36072,46804.8821495351
6430,7177,13992.7875900066
6434,8455,11332.5539603005
6436,1383,3538.30913851876
6440,8938,9639.67887729713
6449,6469,2476.91304833274
6452,1332,1657.71907577308
6454,1328,2694.94173371417
6456,28826,40433.0308787041
6457,9611,14565.1359171323
6461,3496,4193.10505027524
6463,2998,3499.31101669372
6470,52402,50044.7732762998
6483,2703,3827.94804398166
6492,10844,4575.83424849127
6493,2898,2769.4735695159
6494,5828,5989.91633079116
6496,1808,3849.76653524232
6500,5073,4575.83424849127
6502,1495,3001.07735620319
6505,3468,4599.29926840131
6507,1425,1425.13015611468
6509,4842,4998.82067205429
6510,2560,3203.2089660319
6518,59603,36417.0204509526
6523,58834,46804.8821495351
6527,17934,11771.2563099409
6529,1273,1425.13015611468
6530,112841,79155.5872342235
6538,2475,3538.30913851876
6540,6504,4599.29926840131
6544,3876,5212.97744623753
6558,1196,607.924625226645
6559,2908,2279.59848676181
6560,2445,3203.2089660319
6563,4698,4804.18433593056
6570,1636,1535.99436893874
6576,7241,4193.10505027524
6579,6153,2100.83612585289
6583,5520,3827.94804398166
6585,4737,8002.21157950824
6587,59196,19833.1540675152
6590,9475,6748.03852862622
6591,9884,10517.6606730999
6600,2558,3499.31101669372
6603,1745,1785.05508224216
6606,6324,3827.94804398166
6608,7858,5468.28382002037
6611,1356,1891.43171709362
6615,2889,3849.76653524232
6616,3520,3827.94804398166
6619,53414,24218.767340176
6622,4135,2476.91304833274
6630,4675,5555.99921393973
6639,2427,2279.59848676181
6641,53350,10645.096003315
6642,4141,4193.10505027524
6643,23591,36703.4720328543
6647,1502,1385.91235108803
6649,7186,6570.17114231004
6654,8540,8753.73752637977
6656,1730,1535.99436893874
6665,1368,1425.13015611468
6671,3936,5468.28382002037
6672,2695,3499.31101669372
6674,1307,1938.70714875362
6675,17183,16555.9137415109
6676,114783,112281.772694513
6682,2958,2694.94173371417
6685,5724,5989.91633079116
6686,1929,650.809284210942
6689,2372,2936.12280825055
6690,35790,7936.83201980736
6695,1935,1638.42582626144
6699,1299,1785.05508224216
6702,5151,4497.4805108372
6705,2099,1324.05386773549
6710,7212,7216.37056837436
6711,11501,7216.37056837436
6714,7320,9414.54863724529
6715,3921,4599.29926840131
6716,11628,20865.3051589564
6719,3667,3827.94804398166
6720,3968,4116.91610952579
6725,12822,7936.83201980736
6727,31812,36703.4720328543
6728,10528,2694.94173371417
6730,1853,748.894087147852
6732,1539,2100.83612585289
6733,1481,697.660221919956
6737,8181,7216.37056837436
6739,2854,4575.83424849127
6743,4182,7936.83201980736
6744,5316,4575.83424849127
6745,1361,1638.42582626144
6746,5456,8002.21157950824
6748,2728,2694.94173371417
6749,107663,100144.002278993
6751,5094,5967.22509768235
6752,15844,3499.31101669372
6753,3600,2476.91304833274
6754,1541,1791.50681432229
6755,4328,9700.87404146641
6756,8309,8753.73752637977
6757,1729,607.924625226645
6759,2934,6448.81547261406
6761,3511,5468.28382002037
6763,1343,4530.45660177051
6781,1883,2100.83612585289
6796,5889,4194.29748300581
6802,1630,2936.12280825055
6803,3841,8002.21157950824
6805,6309,3499.31101669372
6807,5025,5389.17751338492
6812,2350,2694.94173371417
6815,7081,8753.73752637977
6817,15117,7216.37056837436
6823,4658,4193.10505027524
6824,6324,5555.99921393973
6826,10397,12705.4385944622
6828,8486,12705.4385944622
6840,1678,804.976235708576
6842,60952,42212.9289252727
6848,2946,3203.2089660319
6855,6133,5468.28382002037
6856,5967,4998.82067205429
6859,59489,36417.0204509526
6860,61643,56838.3876233717
6865,3639,5051.6565180321
6866,1697,2279.59848676181
6868,25904,12705.4385944622
6873,31348,28309.0299184931
6882,3127,2279.59848676181
6887,3017,4575.83424849127
6888,2471,2194.19204722894
